,photo_url,age,act_id,name,real_name,religion,agency,spouse,children,debut_year,gender,state
119,//upload.wikimedia.org/wikipedia/commons/thumb/7/7a/161202_%EC%9E%A5%ED%98%84%EC%84%B1_01.png/250px-161202_%EC%9E%A5%ED%98%84%EC%84%B1_01.png,51,120,장현성,0,1,1,1,1,1995,1,0
120,//upload.wikimedia.org/wikipedia/commons/thumb/9/94/191216_%EC%A0%84%EC%84%B1%EC%9A%B0.jpg/250px-191216_%EC%A0%84%EC%84%B1%EC%9A%B0.jpg,32,121,전성우,0,0,1,0,0,2006,1,0
121,//upload.wikimedia.org/wikipedia/commons/thumb/3/32/Jung_Gyu-woon_%28%EC%A0%95%EA%B2%A8%EC%9A%B4%29_in_Jan_2015.jpg/250px-Jung_Gyu-woon_%28%EC%A0%95%EA%B2%A8%EC%9A%B4%29_in_Jan_2015.jpg,38,122,정겨운,0,0,1,1,0,2004,1,0
122,//upload.wikimedia.org/wikipedia/commons/thumb/2/21/Jeong_Dong-Hwan_from_acrofan.jpg/250px-Jeong_Dong-Hwan_from_acrofan.jpg,71,123,정동환,0,1,0,1,1,1968,1,0
123,//upload.wikimedia.org/wikipedia/commons/thumb/8/89/%EC%A0%95%EB%B3%B4%EC%84%9D_Jeong_Bo-seok_0m06s.png/250px-%EC%A0%95%EB%B3%B4%EC%84%9D_Jeong_Bo-seok_0m06s.png,59,124,정보석,0,0,1,1,1,1986,1,0
124,//upload.wikimedia.org/wikipedia/commons/thumb/8/8f/%EC%A0%95%EC%83%81%ED%9B%88_%280h_0m_0s%29.jpg/250px-%EC%A0%95%EC%83%81%ED%9B%88_%280h_0m_0s%29.jpg,44,125,정상훈,0,0,1,1,1,1997,1,0
125,//upload.wikimedia.org/wikipedia/commons/thumb/d/dc/190501_%EC%A0%95%EC%9A%B0%EC%84%B1.jpg/250px-190501_%EC%A0%95%EC%9A%B0%EC%84%B1.jpg,48,126,정우성,0,1,1,0,0,1994,1,0
126,//upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Jung_Woong-in.2019.jpg/250px-Jung_Woong-in.2019.jpg,49,127,정웅인,0,0,1,1,1,1994,1,0
127,//upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Jung_Eun-woo_at_Sep_2018.png/250px-Jung_Eun-woo_at_Sep_2018.png,34,128,정은우,1,0,1,0,0,2006,1,0
128,//upload.wikimedia.org/wikipedia/commons/thumb/e/e0/191025_%EC%A0%95%EC%9D%BC%EC%9A%B0.jpg/250px-191025_%EC%A0%95%EC%9D%BC%EC%9A%B0.jpg,33,129,정일우,0,1,1,0,0,2006,1,0
129,//upload.wikimedia.org/wikipedia/commons/1/14/190603_%EC%A0%95%EC%9E%AC%EC%98%81.jpg,49,130,정재영,1,0,1,1,1,1982,1,0
130,//upload.wikimedia.org/wikipedia/commons/thumb/7/71/140807_%EC%A0%95%EC%A4%80%ED%95%98.jpg/220px-140807_%EC%A0%95%EC%A4%80%ED%95%98.jpg,49,131,정준하,0,1,1,1,0,1995,1,0
131,//upload.wikimedia.org/wikipedia/commons/thumb/1/16/190930_%EC%A0%95%EC%A4%80%ED%98%B8_%282%29.jpg/250px-190930_%EC%A0%95%EC%A4%80%ED%98%B8_%282%29.jpg,50,132,정준호,0,1,1,1,1,1995,1,0
132,//upload.wikimedia.org/wikipedia/commons/thumb/9/99/%EC%A0%95%EC%A7%84%EC%98%81_Jeong_Jin-yeong_pandora_161130_04.png/250px-%EC%A0%95%EC%A7%84%EC%98%81_Jeong_Jin-yeong_pandora_161130_04.png,55,133,정진영,0,0,1,0,0,1988,1,0
133,//upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Jo_Jae-yoon.2019.jpg/250px-Jo_Jae-yoon.2019.jpg,46,134,조재윤,0,0,1,1,0,2003,1,0
134,//upload.wikimedia.org/wikipedia/commons/thumb/5/56/Jo_Jung-suk_in_May_2019.jpg/250px-Jo_Jung-suk_in_May_2019.jpg,39,135,조정석,0,1,1,1,1,2004,1,0
135,//upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Joo_Ji-hoon_in_Jan_2019.png/250px-Joo_Ji-hoon_in_Jan_2019.png,38,136,주지훈,0,0,1,0,0,2003,1,0
136,//upload.wikimedia.org/wikipedia/commons/thumb/d/de/180212_%EC%A7%80%EC%9D%BC%EC%A3%BC.png/250px-180212_%EC%A7%80%EC%9D%BC%EC%A3%BC.png,34,137,지일주,0,0,1,0,0,2007,1,0
137,//upload.wikimedia.org/wikipedia/commons/thumb/4/49/190701_%EC%A7%80%EC%A7%84%ED%9D%AC.jpg/250px-190701_%EC%A7%80%EC%A7%84%ED%9D%AC.jpg,49,138,지진희,0,1,1,1,1,1999,1,0
138,//upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Cha_Seung-won_on_September_24%2C_2012.jpg/250px-Cha_Seung-won_on_September_24%2C_2012.jpg,50,139,차승원,0,1,1,1,1,1988,1,0
139,//upload.wikimedia.org/wikipedia/commons/thumb/2/29/KBS_%22The_Producers%22_press_conference%2C_11_May_2015_06.jpg/250px-KBS_%22The_Producers%22_press_conference%2C_11_May_2015_06.jpg,44,140,차태현,0,1,1,1,1,1995,1,0
140,//upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Chun_Ho-jin.2019.jpg/250px-Chun_Ho-jin.2019.jpg,60,141,천호진,0,1,1,0,0,1983,1,0
141,//upload.wikimedia.org/wikipedia/commons/thumb/1/16/191231_%EC%B5%9C%EB%8C%80%EC%B2%A0.jpg/250px-191231_%EC%B5%9C%EB%8C%80%EC%B2%A0.jpg,42,142,최대철,1,0,1,1,1,2002,1,0
142,//upload.wikimedia.org/wikipedia/commons/thumb/b/b6/2000%EB%A6%AC%EB%B2%A0%EB%9D%BC%EB%A9%9428.jpg/250px-2000%EB%A6%AC%EB%B2%A0%EB%9D%BC%EB%A9%9428.jpg,58,143,최민수,0,0,1,1,1,1985,1,0
143,//upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Choi_Min-sik.jpg/250px-Choi_Min-sik.jpg,58,144,최민식,0,1,1,0,0,1989,1,0
144,//upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Choi_Bool-am_from_acrofan.jpg/250px-Choi_Bool-am_from_acrofan.jpg,80,145,최불암,1,1,0,1,1,1959,1,0
145,//upload.wikimedia.org/wikipedia/commons/thumb/2/26/190530_%EC%B5%9C%EC%84%B1%EC%9E%AC.jpg/270px-190530_%EC%B5%9C%EC%84%B1%EC%9E%AC.jpg,36,146,최성재,0,0,1,0,0,2002,1,0
146,//upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Choi_Joo-Bong.jpg/250px-Choi_Joo-Bong.jpg,75,147,최주봉,0,1,0,0,1,1969,1,0
147,//upload.wikimedia.org/wikipedia/commons/thumb/2/20/170322_%EC%B5%9C%EC%A7%84%ED%98%81_%281%29.jpg/250px-170322_%EC%B5%9C%EC%A7%84%ED%98%81_%281%29.jpg,34,148,최진혁,1,0,1,0,0,2006,1,0
148,//upload.wikimedia.org/wikipedia/commons/thumb/3/3b/%EC%B5%9C%EC%B0%BD%EB%AF%BC_%28South_Korean_actor%2C_born_1981%29.jpg/250px-%EC%B5%9C%EC%B0%BD%EB%AF%BC_%28South_Korean_actor%2C_born_1981%29.jpg,39,149,최창민,0,0,1,0,0,1998,1,0
149,//upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Choi_Cheol-ho_from_acrofan.jpg/250px-Choi_Cheol-ho_from_acrofan.jpg,50,150,최철호,0,0,1,1,1,1990,1,0
150,//upload.wikimedia.org/wikipedia/commons/f/f6/160329_%EC%98%81%ED%99%94_%EC%BB%A4%ED%84%B0_VIP_%EC%8B%9C%EC%82%AC%ED%9A%8C_08.jpg,29,151,최태준,0,1,1,0,0,2001,1,0
151,//upload.wikimedia.org/wikipedia/commons/thumb/0/0b/190604_%ED%95%98%EC%84%9D%EC%A7%84.jpg/250px-190604_%ED%95%98%EC%84%9D%EC%A7%84.jpg,38,152,하석진,0,0,1,0,0,2005,1,0
152,//upload.wikimedia.org/wikipedia/commons/thumb/6/6a/190702_%ED%95%9C%EC%84%9D%EA%B7%9C.jpg/250px-190702_%ED%95%9C%EC%84%9D%EA%B7%9C.jpg,56,153,한석규,0,1,1,1,1,1990,1,0
153,//upload.wikimedia.org/wikipedia/commons/thumb/b/b9/181024_%ED%97%88%EC%A4%80%ED%98%B8.png/250px-181024_%ED%97%88%EC%A4%80%ED%98%B8.png,56,154,허준호,0,1,1,0,1,1986,1,0
154,//upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Hyun_Woo_Sung_from_acrofan.jpg/250px-Hyun_Woo_Sung_from_acrofan.jpg,41,155,현우성,0,0,0,0,0,2010,1,0
155,//upload.wikimedia.org/wikipedia/commons/5/55/Hong_Kyung-In.jpg,44,156,홍경인,0,1,1,1,0,1988,1,0
156,//upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Kang_Boo-ja_chopped.jpg/250px-Kang_Boo-ja_chopped.jpg,79,157,강부자,0,1,0,1,1,1962,0,0
157,//upload.wikimedia.org/wikipedia/ko/thumb/5/5e/MOONLIGHT.2009.jpg/200px-MOONLIGHT.2009.jpg,54,158,강수연,0,1,0,0,0,1969,0,0
158,//upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Kang_Ye-bin_%28%EA%B0%95%EC%98%88%EB%B9%88%29_from_acrofan.jpg/250px-Kang_Ye-bin_%28%EA%B0%95%EC%98%88%EB%B9%88%29_from_acrofan.jpg,37,159,강예빈,0,0,0,0,0,2004,0,0
159,//upload.wikimedia.org/wikipedia/commons/thumb/0/01/Kang_Ye-won_%28%EA%B0%95%EC%98%88%EC%9B%90%29_in_Jan_2015.jpg/250px-Kang_Ye-won_%28%EA%B0%95%EC%98%88%EC%9B%90%29_in_Jan_2015.jpg,40,160,강예원,1,1,1,0,0,2001,0,0
160,//upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Kang_Han-na_-_Park_Soo-jin_%22My_Story%22_Behind_the_scenes.jpg/250px-Kang_Han-na_-_Park_Soo-jin_%22My_Story%22_Behind_the_scenes.jpg,31,161,강한나,0,0,1,0,0,2009,0,0
161,//upload.wikimedia.org/wikipedia/commons/8/8a/Kang_Hye-jung_%282012%2C_cropped%29.jpg,38,162,강혜정,0,0,1,1,1,1997,0,0
162,//upload.wikimedia.org/wikipedia/commons/thumb/4/41/Kyung_Soo-jin_in_2016.jpg/220px-Kyung_Soo-jin_in_2016.jpg,33,163,경수진,0,0,1,0,0,2012,0,0
163,//upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Go_Du-sim_from_acrofan.jpg/250px-Go_Du-sim_from_acrofan.jpg,69,164,고두심,0,1,1,0,1,1972,0,0
164,//upload.wikimedia.org/wikipedia/commons/thumb/4/40/Go_Sung-hee_at_%22Trade_Love%22_conference%2C_9_January_2019_05.jpg/250px-Go_Sung-hee_at_%22Trade_Love%22_conference%2C_9_January_2019_05.jpg,30,165,고성희,0,0,1,0,0,2013,0,0
165,//upload.wikimedia.org/wikipedia/commons/thumb/c/c7/195016_%EA%B3%A0%EC%86%8C%EC%98%81.jpg/250px-195016_%EA%B3%A0%EC%86%8C%EC%98%81.jpg,48,166,고소영,0,1,0,1,1,1992,0,0
166,//upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Go_Ara_in_Hwarang_Promotion_in_January_2017.png/250px-Go_Ara_in_Hwarang_Promotion_in_January_2017.png,30,167,고아라,0,0,1,0,0,2003,0,0
167,//upload.wikimedia.org/wikipedia/commons/thumb/1/15/190501_%EA%B3%A0%EC%95%84%EC%84%B1.jpg/250px-190501_%EA%B3%A0%EC%95%84%EC%84%B1.jpg,28,168,고아성,0,1,1,0,0,2004,0,0
168,//upload.wikimedia.org/wikipedia/commons/thumb/3/36/180702_%EA%B3%A0%EC%9B%90%ED%9D%AC.jpg/250px-180702_%EA%B3%A0%EC%9B%90%ED%9D%AC.jpg,26,169,고원희,0,0,1,0,0,2011,0,0
169,//upload.wikimedia.org/wikipedia/commons/thumb/d/d5/190916_%EA%B3%B5%EC%8A%B9%EC%97%B0.jpg/250px-190916_%EA%B3%B5%EC%8A%B9%EC%97%B0.jpg,27,170,공승연,1,0,1,0,0,2012,0,0
170,//upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Gong_Hyo_Jin_%28Sep_2016%29.png/250px-Gong_Hyo_Jin_%28Sep_2016%29.png,40,171,공효진,0,1,1,0,0,1999,0,0
171,//upload.wikimedia.org/wikipedia/commons/b/b8/Kwak_Jin-young.jpg,50,172,곽진영,0,0,0,0,0,1991,0,0
172,//upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Keum_Sae_Rok_at_2019_The_Fiery_Priest_press_conference.png/250px-Keum_Sae_Rok_at_2019_The_Fiery_Priest_press_conference.png,28,173,금새록,0,0,1,0,0,2011,0,0
173,//upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Kim-ga-yeon.jpg/250px-Kim-ga-yeon.jpg,48,174,김가연,1,1,1,1,1,1994,0,0
174,//upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Kim_Kkot-Bi.jpg/250px-Kim_Kkot-Bi.jpg,34,175,김꽃비,0,0,1,0,0,1997,0,0
175,//upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Kim_Na-Woon.jpg/250px-Kim_Na-Woon.jpg,50,176,김나운,0,1,1,1,0,1987,0,0
176,//upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Kim_Dami_20200130.jpg/250px-Kim_Dami_20200130.jpg,25,177,김다미,0,0,1,0,0,2017,0,0
177,//upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Kim_Bin-Woo.jpg/220px-Kim_Bin-Woo.jpg,38,178,김빈우,1,1,0,1,0,2001,0,0
178,//upload.wikimedia.org/wikipedia/commons/thumb/a/aa/191010_%EA%B9%80%EC%83%88%EB%A1%A0_%281%29.jpg/250px-191010_%EA%B9%80%EC%83%88%EB%A1%A0_%281%29.jpg,20,179,김새론,0,0,1,0,0,2009,0,0
179,//upload.wikimedia.org/wikipedia/commons/thumb/7/70/181122_%EA%B9%80%EC%84%9C%ED%98%95.png/270px-181122_%EA%B9%80%EC%84%9C%ED%98%95.png,47,180,김서형,0,0,1,0,0,1994,0,0
180,//upload.wikimedia.org/wikipedia/commons/thumb/6/69/Kim_Sung-ryung_190418.png/250px-Kim_Sung-ryung_190418.png,53,181,김성령,0,1,1,1,1,1988,0,0
181,//upload.wikimedia.org/wikipedia/commons/thumb/0/00/Kim_Ah_Joong.jpg/250px-Kim_Ah_Joong.jpg,38,182,김아중,0,1,1,0,0,2004,0,0
182,//upload.wikimedia.org/wikipedia/commons/thumb/1/19/Kim_Yeo-jin_in_2018.png/250px-Kim_Yeo-jin_in_2018.png,48,183,김여진,0,1,1,1,0,1993,0,0
183,//upload.wikimedia.org/wikipedia/commons/thumb/0/01/Kim_Yoon-Seo.jpg/250px-Kim_Yoon-Seo.jpg,34,184,김윤서,1,0,1,0,0,2010,0,0
184,//upload.wikimedia.org/wikipedia/commons/thumb/0/03/Kim_EZ.jpg/250px-Kim_EZ.jpg,41,185,김이지,1,0,0,1,0,1997,0,0
185,//upload.wikimedia.org/wikipedia/commons/thumb/b/bc/190511_%EA%B9%80%EC%A0%95%ED%99%94.jpg/250px-190511_%EA%B9%80%EC%A0%95%ED%99%94.jpg,37,186,김정화,0,0,1,1,1,2000,0,0
186,//upload.wikimedia.org/wikipedia/commons/thumb/7/76/200218_%EA%B9%80%ED%83%9C%ED%9D%AC_%282%29.jpg/250px-200218_%EA%B9%80%ED%83%9C%ED%9D%AC_%282%29.jpg,40,187,김태희,0,1,1,1,1,2000,0,0
187,//upload.wikimedia.org/wikipedia/commons/thumb/e/ee/191231_%EA%B9%80%ED%95%98%EA%B2%BD.jpg/250px-191231_%EA%B9%80%ED%95%98%EA%B2%BD.jpg,28,188,김하경,0,1,1,0,0,2010,0,0
188,//upload.wikimedia.org/wikipedia/commons/thumb/d/d4/191028_%EA%B9%80%ED%96%A5%EA%B8%B0_%281%29.jpg/250px-191028_%EA%B9%80%ED%96%A5%EA%B8%B0_%281%29.jpg,20,189,김향기,0,1,1,0,0,2003,0,0
189,//upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Kim_Hae-sook_in_March_2019.png/250px-Kim_Hae-sook_in_March_2019.png,64,190,김해숙,0,1,1,0,1,1975,0,0
190,//upload.wikimedia.org/wikipedia/commons/thumb/4/4c/190425_%EA%B9%80%ED%98%9C%EC%98%A5.jpg/250px-190425_%EA%B9%80%ED%98%9C%EC%98%A5.jpg,62,191,김혜옥,0,1,1,0,0,1978,0,0
191,//upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Kim_hye_yoon_2019_10_02.jpg/250px-Kim_hye_yoon_2019_10_02.jpg,23,192,김혜윤,0,1,1,0,0,2013,0,0
192,//upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Kim_Hye-ja_in_Feb_2019.png/250px-Kim_Hye-ja_in_Feb_2019.png,79,193,김혜자,0,1,0,1,1,1963,0,0
193,//upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Kim_Hee-ae_in_2019_%28cropped%29.png/250px-Kim_Hee-ae_in_2019_%28cropped%29.png,53,194,김희애,0,1,1,0,0,1983,0,0
194,//upload.wikimedia.org/wikipedia/commons/thumb/a/af/190713_%EB%82%98%EB%AC%B8%ED%9D%AC.jpg/250px-190713_%EB%82%98%EB%AC%B8%ED%9D%AC.jpg,78,195,나문희,1,1,1,0,1,1960,0,0
195,//upload.wikimedia.org/wikipedia/commons/e/ee/190425_%EB%82%98%ED%98%9C%EB%AF%B8_%282%29.jpg,29,196,나혜미,0,1,1,1,0,2001,0,0
196,//upload.wikimedia.org/wikipedia/commons/thumb/e/e4/190502_%EB%82%A8%EA%B7%9C%EB%A6%AC.jpg/250px-190502_%EB%82%A8%EA%B7%9C%EB%A6%AC.jpg,36,197,남규리,1,0,0,0,0,2006,0,0
197,//upload.wikimedia.org/wikipedia/commons/thumb/3/3d/181020_%EB%82%A8%EB%B3%B4%EB%9D%BC_%282%29.jpg/250px-181020_%EB%82%A8%EB%B3%B4%EB%9D%BC_%282%29.jpg,30,198,남보라,0,1,1,0,0,2006,0,0
198,//upload.wikimedia.org/wikipedia/commons/thumb/a/a3/190214_%EB%82%A8%EC%83%81%EB%AF%B8_%284%29.jpg/250px-190214_%EB%82%A8%EC%83%81%EB%AF%B8_%284%29.jpg,36,199,남상미,0,0,1,1,1,2002,0,0
199,//upload.wikimedia.org/wikipedia/commons/thumb/c/ce/190521_%EB%8F%84%EC%A7%80%EC%9B%90.jpg/250px-190521_%EB%8F%84%EC%A7%80%EC%9B%90.jpg,54,200,도지원,0,1,1,0,0,1989,0,0
200,//upload.wikimedia.org/wikipedia/commons/thumb/5/58/Ra_Mi-ran_in_2017.jpg/250px-Ra_Mi-ran_in_2017.jpg,45,201,라미란,0,0,1,1,1,2005,0,0
201,//upload.wikimedia.org/wikipedia/commons/8/89/181230_%272018_MBC_%EC%97%B0%EA%B8%B0%EB%8C%80%EC%83%81%27_%EB%A0%88%EB%93%9C%EC%B9%B4%ED%8E%AB_%EB%A5%98%ED%95%9C%EB%B9%84.jpg,16,202,류한비,0,1,0,0,0,2014,0,0
202,//upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Ryu_Hyun-Kyung.jpg/250px-Ryu_Hyun-Kyung.jpg,37,203,류현경,0,1,1,0,0,1996,0,0
203,//upload.wikimedia.org/wikipedia/commons/thumb/2/2e/180501_%EB%AC%B8%EA%B0%80%EC%98%81_03.jpg/220px-180501_%EB%AC%B8%EA%B0%80%EC%98%81_03.jpg,24,204,문가영,0,0,1,0,0,2006,0,0
204,//upload.wikimedia.org/wikipedia/commons/thumb/e/e9/191012_%EB%AC%B8%EA%B7%BC%EC%98%81.jpg/250px-191012_%EB%AC%B8%EA%B7%BC%EC%98%81.jpg,33,205,문근영,0,1,0,0,0,1999,0,0
205,//upload.wikimedia.org/wikipedia/commons/thumb/4/42/180813_%EB%AC%B8%EC%B1%84%EC%9B%90_%283%29.png/250px-180813_%EB%AC%B8%EC%B1%84%EC%9B%90_%283%29.png,33,206,문채원,0,1,1,0,0,2007,0,0
206,//upload.wikimedia.org/wikipedia/commons/9/97/Min_Ji-young_from_acrofan.jpg,41,207,민지영,1,1,0,1,1,1999,0,0
207,//upload.wikimedia.org/wikipedia/commons/thumb/1/1f/180928_%EB%AF%BC%ED%9A%A8%EB%A6%B0.jpg/250px-180928_%EB%AF%BC%ED%9A%A8%EB%A6%B0.jpg,34,208,민효린,1,1,1,1,0,2006,0,0
208,//upload.wikimedia.org/wikipedia/commons/thumb/0/0d/190905_%EB%B0%95%EB%AF%BC%EC%98%81.jpg/250px-190905_%EB%B0%95%EB%AF%BC%EC%98%81.jpg,34,209,박민영,0,0,1,0,0,2006,0,0
209,//upload.wikimedia.org/wikipedia/commons/thumb/7/76/Park_Min-ji_from_acrofan.jpg/250px-Park_Min-ji_from_acrofan.jpg,31,210,박민지,0,0,1,0,0,2003,0,0
210,//upload.wikimedia.org/wikipedia/commons/thumb/2/2e/190501_%EB%B0%95%EC%84%B8%EC%99%84_%281%29.jpg/250px-190501_%EB%B0%95%EC%84%B8%EC%99%84_%281%29.jpg,26,211,박세완,0,0,1,0,0,2016,0,0
211,//upload.wikimedia.org/wikipedia/commons/thumb/4/44/Park_So-dam%2C_2015_%28cropped%29.jpg/250px-Park_So-dam%2C_2015_%28cropped%29.jpg,29,212,박소담,0,1,1,0,0,2013,0,0
212,//upload.wikimedia.org/wikipedia/commons/thumb/6/66/Park_Soo-jin_at_the_2014_Seoul_Fashion_Week.JPG/250px-Park_Soo-jin_at_the_2014_Seoul_Fashion_Week.JPG,34,213,박수진,0,1,1,1,1,2002,0,0
213,//upload.wikimedia.org/wikipedia/commons/thumb/4/44/Park_Si-Yeon.jpg/220px-Park_Si-Yeon.jpg,41,214,박시연,1,0,1,1,1,2000,0,0
214,//upload.wikimedia.org/wikipedia/commons/3/3f/181210_%EC%8A%A4%EC%99%80%EB%A1%9C%EB%B8%8C%EC%8A%A4%ED%82%A4_%ED%8F%AC%ED%86%A0%EC%9B%94_%EB%B0%95%EC%8B%A0%ED%98%9C.jpg,30,215,박신혜,0,1,1,0,0,2003,0,0
215,//upload.wikimedia.org/wikipedia/commons/thumb/2/28/Park_Young-rin.jpg/250px-Park_Young-rin.jpg,36,216,박영린,0,0,1,0,0,2006,0,0
216,//upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Park_Ye-Jin.jpg/250px-Park_Ye-Jin.jpg,39,217,박예진,0,1,1,1,0,1999,0,0
217,//upload.wikimedia.org/wikipedia/commons/thumb/4/42/190713_%EB%B0%95%EC%9B%90%EC%88%99.jpg/250px-190713_%EB%B0%95%EC%9B%90%EC%88%99.jpg,71,218,박원숙,0,1,0,0,0,1970,0,0
218,//upload.wikimedia.org/wikipedia/commons/thumb/0/08/180212_%EB%B0%95%EC%9D%80%EB%B9%88.png/250px-180212_%EB%B0%95%EC%9D%80%EB%B9%88.png,28,219,박은빈,0,1,1,0,0,1998,0,0
219,//upload.wikimedia.org/wikipedia/commons/thumb/0/06/180212_%EB%B0%95%EC%A7%84%EC%A3%BC.png/220px-180212_%EB%B0%95%EC%A7%84%EC%A3%BC.png,31,220,박진주,0,0,1,0,0,2008,0,0
220,//upload.wikimedia.org/wikipedia/commons/thumb/3/36/Park_Hee-Jin.jpg/250px-Park_Hee-Jin.jpg,47,221,박희진,0,1,1,0,0,1999,0,0
221,//upload.wikimedia.org/wikipedia/commons/thumb/1/15/Doona_Bae_promoting_The_Tunnel.png/220px-Doona_Bae_promoting_The_Tunnel.png,41,222,배두나,0,0,1,0,0,1998,0,0
222,//upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Suzy_at_a_fansigning_event%2C_31_January_2017_01.jpg/220px-Suzy_at_a_fansigning_event%2C_31_January_2017_01.jpg,26,223,배수지,1,1,1,0,0,2010,0,0
223,//upload.wikimedia.org/wikipedia/commons/thumb/3/38/Bae_Seul-ki_from_acrofan.jpg/250px-Bae_Seul-ki_from_acrofan.jpg,34,224,배슬기,0,1,1,1,0,2005,0,0
224,//upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Bae_Jong-ok.jpg/250px-Bae_Jong-ok.jpg,56,225,배종옥,1,1,1,0,0,1985,0,0
225,//upload.wikimedia.org/wikipedia/commons/thumb/f/fd/2017%EB%85%84_Marie_Claire_Korea_%EB%B0%B1%EC%A7%84%ED%9D%AC_01.png/250px-2017%EB%85%84_Marie_Claire_Korea_%EB%B0%B1%EC%A7%84%ED%9D%AC_01.png,30,226,백진희,0,0,1,0,0,2008,0,0
226,//upload.wikimedia.org/wikipedia/commons/thumb/e/e7/200103_%EB%B3%80%EC%A0%95%EC%88%98.jpg/250px-200103_%EB%B3%80%EC%A0%95%EC%88%98.jpg,46,227,변정수,0,1,1,1,1,1995,0,0
227,//upload.wikimedia.org/wikipedia/commons/thumb/8/8a/160217_%EC%84%9C%EB%AF%BC%EC%A7%80.jpg/250px-160217_%EC%84%9C%EB%AF%BC%EC%A7%80.jpg,28,228,서민지,0,0,1,0,0,2008,0,0
228,//upload.wikimedia.org/wikipedia/commons/thumb/8/8e/191209_%EC%84%9C%EC%A7%80%ED%98%9C.jpg/250px-191209_%EC%84%9C%EC%A7%80%ED%98%9C.jpg,36,229,서지혜,0,0,1,0,0,2003,0,0
229,//upload.wikimedia.org/wikipedia/commons/thumb/c/ce/%EC%84%A4%EC%9D%B8%EC%95%84.jpg/250px-%EC%84%A4%EC%9D%B8%EC%95%84.jpg,24,230,설인아,1,1,1,0,0,2015,0,0
230,//upload.wikimedia.org/wikipedia/commons/thumb/8/80/So_Yi-hyun_from_acrofan.jpg/250px-So_Yi-hyun_from_acrofan.jpg,36,231,소이현,1,0,1,1,1,2002,0,0
231,//upload.wikimedia.org/wikipedia/commons/thumb/5/58/Sun_Sung-yoon_in_Jan_2019.png/250px-Sun_Sung-yoon_in_Jan_2019.png,36,232,손성윤,0,0,1,0,0,2005,0,0
232,//upload.wikimedia.org/wikipedia/commons/thumb/7/79/Son_Yeo-Eun_%282%29.jpg/220px-Son_Yeo-Eun_%282%29.jpg,37,233,손여은,1,1,0,0,0,2004,0,0
233,//upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Son_Eun-Seo.jpg/250px-Son_Eun-Seo.jpg,35,234,손은서,1,0,1,0,0,2006,0,0
234,//upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Song_Sun-Mi.jpg/250px-Song_Sun-Mi.jpg,45,235,송선미,0,0,1,1,1,1996,0,0
235,//upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Soong_Ha-yoon_in_2017.jpg/220px-Soong_Ha-yoon_in_2017.jpg,33,236,송하윤,1,0,1,0,0,2003,0,0
236,//upload.wikimedia.org/wikipedia/commons/thumb/2/22/IFFR2015_-_d8_-_Shin_Dong-Mi-1.jpg/250px-IFFR2015_-_d8_-_Shin_Dong-Mi-1.jpg,43,237,신동미,0,0,1,1,0,1998,0,0
237,//upload.wikimedia.org/wikipedia/commons/thumb/0/08/Shin_Min_A.jpg/250px-Shin_Min_A.jpg,36,238,신민아,1,0,1,0,0,1998,0,0
238,//upload.wikimedia.org/wikipedia/commons/thumb/a/ab/190717_%EC%8B%A0%EC%84%B8%EA%B2%BD.jpg/250px-190717_%EC%8B%A0%EC%84%B8%EA%B2%BD.jpg,30,239,신세경,0,1,1,0,0,1998,0,0
