index,photo_url,age,act_id,name,real_name,religion,agency,spouse,children,debut_year,gender,state
195,//upload.wikimedia.org/wikipedia/commons/thumb/3/3d/181020_%EB%82%A8%EB%B3%B4%EB%9D%BC_%282%29.jpg/250px-181020_%EB%82%A8%EB%B3%B4%EB%9D%BC_%282%29.jpg,30,196,남보라,no real name,개신교,젤리피쉬 엔터테인먼트,no spouse,no child,2006,f,0
196,//upload.wikimedia.org/wikipedia/commons/thumb/a/a3/190214_%EB%82%A8%EC%83%81%EB%AF%B8_%284%29.jpg/250px-190214_%EB%82%A8%EC%83%81%EB%AF%B8_%284%29.jpg,36,197,남상미,no real name,no religion,제이알 이엔티,임재현,슬하 1녀,2002,f,0
197,//upload.wikimedia.org/wikipedia/commons/thumb/c/ce/190521_%EB%8F%84%EC%A7%80%EC%9B%90.jpg/250px-190521_%EB%8F%84%EC%A7%80%EC%9B%90.jpg,54,198,도지원,no real name,개신교,나무엑터스,no spouse,no child,1989,f,0
198,//upload.wikimedia.org/wikipedia/commons/thumb/5/58/Ra_Mi-ran_in_2017.jpg/250px-Ra_Mi-ran_in_2017.jpg,45,199,라미란,no real name,no religion,씨제스 엔터테인먼트,김진구,아들 김근우,2005,f,0
199,//upload.wikimedia.org/wikipedia/commons/8/89/181230_%272018_MBC_%EC%97%B0%EA%B8%B0%EB%8C%80%EC%83%81%27_%EB%A0%88%EB%93%9C%EC%B9%B4%ED%8E%AB_%EB%A5%98%ED%95%9C%EB%B9%84.jpg,16,200,류한비,no real name,무교,no angency,no spouse,no child,2014,f,0
200,//upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Ryu_Hyun-Kyung.jpg/250px-Ryu_Hyun-Kyung.jpg,37,201,류현경,no real name,불교,프레인TPC,no spouse,no child,1996,f,0
201,//upload.wikimedia.org/wikipedia/commons/thumb/2/2e/180501_%EB%AC%B8%EA%B0%80%EC%98%81_03.jpg/220px-180501_%EB%AC%B8%EA%B0%80%EC%98%81_03.jpg,24,202,문가영,no real name,no religion,키이스트 (2018년 ~ 현재),no spouse,no child,2006,f,0
202,//upload.wikimedia.org/wikipedia/commons/thumb/e/e9/191012_%EB%AC%B8%EA%B7%BC%EC%98%81.jpg/250px-191012_%EB%AC%B8%EA%B7%BC%EC%98%81.jpg,33,203,문근영,no real name,무교,no angency,no spouse,no child,1999,f,0
203,//upload.wikimedia.org/wikipedia/commons/thumb/4/42/180813_%EB%AC%B8%EC%B1%84%EC%9B%90_%283%29.png/250px-180813_%EB%AC%B8%EC%B1%84%EC%9B%90_%283%29.png,33,204,문채원,no real name,천주교 (세례명:보나),나무엑터스,no spouse,no child,2007,f,0
204,//upload.wikimedia.org/wikipedia/commons/9/97/Min_Ji-young_from_acrofan.jpg,41,205,민지영,김민정,무교,no angency,김형균,없음[1],1999,f,0
205,//upload.wikimedia.org/wikipedia/commons/thumb/1/1f/180928_%EB%AF%BC%ED%9A%A8%EB%A6%B0.jpg/250px-180928_%EB%AF%BC%ED%9A%A8%EB%A6%B0.jpg,34,206,민효린,정은란,생명의말씀선교회,플럼에이앤씨,태양 (2018년~ 현재),no child,2006,f,0
206,//upload.wikimedia.org/wikipedia/commons/thumb/0/0d/190905_%EB%B0%95%EB%AF%BC%EC%98%81.jpg/250px-190905_%EB%B0%95%EB%AF%BC%EC%98%81.jpg,34,207,박민영,no real name,no religion,나무엑터스,no spouse,no child,2006,f,0
207,//upload.wikimedia.org/wikipedia/commons/thumb/7/76/Park_Min-ji_from_acrofan.jpg/250px-Park_Min-ji_from_acrofan.jpg,31,208,박민지,no real name,no religion,열음엔터테인먼트,no spouse,no child,2003,f,0
208,//upload.wikimedia.org/wikipedia/commons/thumb/2/2e/190501_%EB%B0%95%EC%84%B8%EC%99%84_%281%29.jpg/250px-190501_%EB%B0%95%EC%84%B8%EC%99%84_%281%29.jpg,26,209,박세완,no real name,no religion,스튜디오 산타클로스엔터테인먼트,no spouse,no child,2016,f,0
209,//upload.wikimedia.org/wikipedia/commons/thumb/4/44/Park_So-dam%2C_2015_%28cropped%29.jpg/250px-Park_So-dam%2C_2015_%28cropped%29.jpg,29,210,박소담,no real name,무종교,아티스트컴퍼니,no spouse,no child,2013,f,0
210,//upload.wikimedia.org/wikipedia/commons/thumb/6/66/Park_Soo-jin_at_the_2014_Seoul_Fashion_Week.JPG/250px-Park_Soo-jin_at_the_2014_Seoul_Fashion_Week.JPG,34,211,박수진,no real name,개신교,키이스트,배용준 (2015년 ~ 현재),슬하 1남 1녀  장남: 2016년 10월 23일  차녀: 2018년 4월 10일,2002,f,0
211,//upload.wikimedia.org/wikipedia/commons/thumb/4/44/Park_Si-Yeon.jpg/220px-Park_Si-Yeon.jpg,41,212,박시연,박미선,no religion,미스틱액터스,박상훈 (이혼),"박라희 (딸), 박차희 (딸)",2000,f,0
212,//upload.wikimedia.org/wikipedia/commons/thumb/2/28/Park_Young-rin.jpg/250px-Park_Young-rin.jpg,36,213,박영린,no real name,no religion,WS엔터테인먼트,no spouse,no child,2006,f,0
213,//upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Park_Ye-Jin.jpg/250px-Park_Ye-Jin.jpg,39,214,박예진,no real name,개신교,사람엔터테인먼트,박희순,no child,1999,f,0
214,//upload.wikimedia.org/wikipedia/commons/thumb/4/42/190713_%EB%B0%95%EC%9B%90%EC%88%99.jpg/250px-190713_%EB%B0%95%EC%9B%90%EC%88%99.jpg,71,215,박원숙,no real name,여호와의 증인,no angency,no spouse,no child,1970,f,0
215,//upload.wikimedia.org/wikipedia/commons/thumb/0/08/180212_%EB%B0%95%EC%9D%80%EB%B9%88.png/250px-180212_%EB%B0%95%EC%9D%80%EB%B9%88.png,28,216,박은빈,no real name,무교,나무엑터스,no spouse,no child,1998,f,0
216,//upload.wikimedia.org/wikipedia/commons/thumb/0/06/180212_%EB%B0%95%EC%A7%84%EC%A3%BC.png/220px-180212_%EB%B0%95%EC%A7%84%EC%A3%BC.png,31,217,박진주,no real name,no religion,앤드마크,no spouse,no child,2008,f,0
217,//upload.wikimedia.org/wikipedia/commons/thumb/3/36/Park_Hee-Jin.jpg/250px-Park_Hee-Jin.jpg,47,218,박희진,no real name,장로회,SY엔터테인먼트,no spouse,no child,1999,f,0
218,//upload.wikimedia.org/wikipedia/commons/thumb/1/15/Doona_Bae_promoting_The_Tunnel.png/220px-Doona_Bae_promoting_The_Tunnel.png,41,219,배두나,no real name,no religion,샛별당 엔터테인먼트[1],no spouse,no child,1998,f,0
219,//upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Suzy_at_a_fansigning_event%2C_31_January_2017_01.jpg/220px-Suzy_at_a_fansigning_event%2C_31_January_2017_01.jpg,26,220,배수지,배수지,무종교,매니지먼트 숲,no spouse,no child,2010,f,0
220,//upload.wikimedia.org/wikipedia/commons/thumb/3/38/Bae_Seul-ki_from_acrofan.jpg/250px-Bae_Seul-ki_from_acrofan.jpg,34,221,배슬기,no real name,개신교,세이온 미디어,심리섭 (유튜버) (2020년 11월 13일 ~ 현재),no child,2005,f,0
221,//upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Bae_Jong-ok.jpg/250px-Bae_Jong-ok.jpg,56,222,배종옥,배종욱,개신교,제이와이드컴퍼니,no spouse,no child,1985,f,0
222,//upload.wikimedia.org/wikipedia/commons/thumb/f/fd/2017%EB%85%84_Marie_Claire_Korea_%EB%B0%B1%EC%A7%84%ED%9D%AC_01.png/250px-2017%EB%85%84_Marie_Claire_Korea_%EB%B0%B1%EC%A7%84%ED%9D%AC_01.png,30,223,백진희,no real name,no religion,제이와이드컴퍼니,no spouse,no child,2008,f,0
223,//upload.wikimedia.org/wikipedia/commons/thumb/e/e7/200103_%EB%B3%80%EC%A0%95%EC%88%98.jpg/250px-200103_%EB%B3%80%EC%A0%95%EC%88%98.jpg,46,224,변정수,no real name,천주교[1],아이오케이컴퍼니,유용운,"딸 유채원, 유정원",1995,f,0
224,//upload.wikimedia.org/wikipedia/commons/thumb/8/8a/160217_%EC%84%9C%EB%AF%BC%EC%A7%80.jpg/250px-160217_%EC%84%9C%EB%AF%BC%EC%A7%80.jpg,28,225,서민지,no real name,no religion,스타쉽 엔터테인먼트(킹콩 by 스타쉽),no spouse,no child,2008,f,0
225,//upload.wikimedia.org/wikipedia/commons/thumb/8/8e/191209_%EC%84%9C%EC%A7%80%ED%98%9C.jpg/250px-191209_%EC%84%9C%EC%A7%80%ED%98%9C.jpg,36,226,서지혜,no real name,no religion,문화창고,no spouse,no child,2003,f,0
226,//upload.wikimedia.org/wikipedia/commons/thumb/c/ce/%EC%84%A4%EC%9D%B8%EC%95%84.jpg/250px-%EC%84%A4%EC%9D%B8%EC%95%84.jpg,24,227,설인아,방예린,무종교,위 엔터테인먼트,no spouse,no child,2015,f,0
227,//upload.wikimedia.org/wikipedia/commons/thumb/8/80/So_Yi-hyun_from_acrofan.jpg/250px-So_Yi-hyun_from_acrofan.jpg,36,228,소이현,조우정,no religion,H&엔터테인먼트,인교진,"딸 인하은, 인소은",2002,f,0
228,//upload.wikimedia.org/wikipedia/commons/thumb/5/58/Sun_Sung-yoon_in_Jan_2019.png/250px-Sun_Sung-yoon_in_Jan_2019.png,36,229,손성윤,no real name,no religion,웅빈이엔에스,no spouse,no child,2005,f,0
229,//upload.wikimedia.org/wikipedia/commons/thumb/7/79/Son_Yeo-Eun_%282%29.jpg/220px-Son_Yeo-Eun_%282%29.jpg,37,230,손여은,변나연 (邊奈嬿)[1],천주교(세례명 : 카타리나)[2],no angency,no spouse,no child,2004,f,0
230,//upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Son_Eun-Seo.jpg/250px-Son_Eun-Seo.jpg,35,231,손은서,손지연,no religion,슈퍼대디,no spouse,no child,2006,f,0
231,//upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Song_Sun-Mi.jpg/250px-Song_Sun-Mi.jpg,45,232,송선미,no real name,no religion,바이브액터스,"고우석(2007년 ~ 2017년, 사망)",딸 고아리(2015년 ~ ),1996,f,0
232,//upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Soong_Ha-yoon_in_2017.jpg/220px-Soong_Ha-yoon_in_2017.jpg,33,233,송하윤,김미선,no religion,스타쉽엔터테인먼트(킹콩 by 스타쉽),no spouse,no child,2003,f,0
233,//upload.wikimedia.org/wikipedia/commons/thumb/2/22/IFFR2015_-_d8_-_Shin_Dong-Mi-1.jpg/250px-IFFR2015_-_d8_-_Shin_Dong-Mi-1.jpg,43,234,신동미,no real name,no religion,스타하우스엔터테인먼트,허규 (뮤지컬 배우),no child,1998,f,0
234,//upload.wikimedia.org/wikipedia/commons/thumb/0/08/Shin_Min_A.jpg/250px-Shin_Min_A.jpg,36,235,신민아,양민아,no religion,에이엔터테인먼트,no spouse,no child,1998,f,0
235,//upload.wikimedia.org/wikipedia/commons/thumb/a/ab/190717_%EC%8B%A0%EC%84%B8%EA%B2%BD.jpg/250px-190717_%EC%8B%A0%EC%84%B8%EA%B2%BD.jpg,30,236,신세경,no real name,개신교(침례회)[1],나무엑터스,no spouse,no child,1998,f,0
236,//upload.wikimedia.org/wikipedia/commons/thumb/9/9f/181230_%EC%8B%A0%EC%9D%80%EC%88%98.jpg/250px-181230_%EC%8B%A0%EC%9D%80%EC%88%98.jpg,18,237,신은수,no real name,no religion,앤피오엔터테인먼트JYP 엔터테인먼트,no spouse,no child,2016,f,0
237,//upload.wikimedia.org/wikipedia/commons/thumb/0/01/190521_%EC%8B%A0%ED%98%9C%EC%84%A0.jpg/220px-190521_%EC%8B%A0%ED%98%9C%EC%84%A0.jpg,31,238,신혜선,no real name,무종교,YNK 엔터테인먼트,no spouse,no child,2013,f,0
238,//upload.wikimedia.org/wikipedia/commons/thumb/6/6a/200108_%EC%8B%AC%EC%9D%80%EA%B2%BD.jpg/250px-200108_%EC%8B%AC%EC%9D%80%EA%B2%BD.jpg,26,239,심은경,no real name,no religion,유마니테,no spouse,no child,2004,f,0
239,//upload.wikimedia.org/wikipedia/commons/thumb/7/77/Shim_Eun_Jin_from_acrofan.jpg/250px-Shim_Eun_Jin_from_acrofan.jpg,39,240,심은진,no real name,개신교,비비엔터테인먼트,no spouse,no child,1998,f,0
240,//upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Sim_I-yeong_from_acrofan.jpg/250px-Sim_I-yeong_from_acrofan.jpg,40,241,심이영,김진아,개신교,높은엔터테인먼트,최원영(2014년 ~ ),"딸 최지율, 최선율",2000,f,0
241,//upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Ahn_Sun-Young.jpg/250px-Ahn_Sun-Young.jpg,44,242,안선영,no real name,개신교[1],no angency,서정관,아들 서바로,1994,f,0
242,//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Ahn_Hye-Kyung.jpg/250px-Ahn_Hye-Kyung.jpg,41,243,안혜경,no real name,no religion,토비스미디어,no spouse,no child,2001,f,0
243,//upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Yang_Jung-Ah.jpg/250px-Yang_Jung-Ah.jpg,49,244,양정아,no real name,개신교,씨엘엔컴퍼니,3살 연하의 사업가 (2013년 ~ 2017년),無[1],1992,f,0
244,//upload.wikimedia.org/wikipedia/commons/thumb/9/99/131123_%EC%97%84%EC%A0%95%ED%99%94.jpg/250px-131123_%EC%97%84%EC%A0%95%ED%99%94.jpg,49,245,엄정화,no real name,개신교,사람엔터테인먼트,no spouse,no child,1993,f,0
245,//upload.wikimedia.org/wikipedia/commons/thumb/e/e7/190510_%EC%97%84%ED%98%84%EA%B2%BD.jpg/250px-190510_%EC%97%84%ED%98%84%EA%B2%BD.jpg,34,246,엄현경,no real name,무교,높은엔터테인먼트,no spouse,no child,2005,f,0
246,//upload.wikimedia.org/wikipedia/commons/thumb/b/bd/181122_%EC%97%BC%EC%A0%95%EC%95%84.png/250px-181122_%EC%97%BC%EC%A0%95%EC%95%84.png,48,247,염정아,no real name,개신교,아티스트컴퍼니,허일,"딸 허정효, 아들 허시형",1991,f,0
247,//upload.wikimedia.org/wikipedia/commons/thumb/2/2f/181011_%EC%98%88%EC%88%98%EC%A0%95.jpg/250px-181011_%EC%98%88%EC%88%98%EC%A0%95.jpg,65,248,예수정,no real name,no religion,S&A엔터테인먼트,no spouse,"김예나[2] (딸, 연극 연출가)",1973,f,0
248,//upload.wikimedia.org/wikipedia/commons/thumb/4/42/190708_%EC%98%88%EC%A7%80%EC%9B%90.jpg/250px-190708_%EC%98%88%EC%A7%80%EC%9B%90.jpg,47,249,예지원,이유정,개신교,더퀸AMC,no spouse,no child,1996,f,0
249,//upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Oh_Seung-hyeon_from_acrofan.jpg/250px-Oh_Seung-hyeon_from_acrofan.jpg,42,250,오승현,오승현,가톨릭 (세례명: 카타리나),뽀빠이엔터테인먼트,no spouse,no child,2000,f,0
250,//upload.wikimedia.org/wikipedia/commons/thumb/d/d4/170821_%EC%98%A4%EC%97%B0%EC%84%9C_09.jpg/250px-170821_%EC%98%A4%EC%97%B0%EC%84%9C_09.jpg,33,251,오연서,오햇님,no religion,싸이더스HQ,no spouse,no child,2002,f,0
251,//upload.wikimedia.org/wikipedia/commons/thumb/5/50/Oh_Young-Sil_from_acrofan.jpg/110px-Oh_Young-Sil_from_acrofan.jpg,55,252,오영실,no real name,개신교(장로회),스케치 E&M,남석진,"슬하 2남 아들 남종수, 남혁수",1987,f,0
252,//upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Oh_Yoon-ah%2C_2011_%28cropped%29.jpg/220px-Oh_Yoon-ah%2C_2011_%28cropped%29.jpg,40,253,오윤아,no real name,no religion,폴라리스엔터테인먼트,송훈,아들 송민[1],2000,f,0
253,//upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Wang_Bit-na_in_Feb_2019.png/250px-Wang_Bit-na_in_Feb_2019.png,39,254,왕빛나,no real name,개신교,이엘라이즈,정승우 (이혼),2남,2001,f,0
254,//upload.wikimedia.org/wikipedia/commons/thumb/d/d7/190920_%EC%9B%90%EC%A7%84%EC%95%84.jpg/250px-190920_%EC%9B%90%EC%A7%84%EC%95%84.jpg,29,255,원진아,no real name,no religion,유본컴퍼니,no spouse,no child,2015,f,0
255,//upload.wikimedia.org/wikipedia/ko/thumb/4/4e/YOU.JIIN.20060329.jpg/250px-YOU.JIIN.20060329.jpg,64,256,유지인,이윤희  李允熙,no religion,아이티이엠,있음,슬하 2녀,1973,f,0
256,//upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Yoo_Ho-Rin.jpg/250px-Yoo_Ho-Rin.jpg,36,257,유호린,유주희,no religion,매그넘엔터테인먼트,no spouse,no child,2006,f,0
257,//upload.wikimedia.org/wikipedia/commons/thumb/1/13/Yoon_So-yi_in_May_2019.png/250px-Yoon_So-yi_in_May_2019.png,35,258,윤소이,문소이,불교,후너스엔터테인먼트,조성윤,no child,2001,f,0
258,//upload.wikimedia.org/wikipedia/commons/thumb/9/92/Yoon_Ah-jeong_from_acrofan.jpg/220px-Yoon_Ah-jeong_from_acrofan.jpg,36,259,윤아정,no real name,no religion,디어썸엔터테인먼트,no spouse,no child,2008,f,0
259,//upload.wikimedia.org/wikipedia/commons/d/df/Yoon_Yeo-jeong_at_the_2016_Women_In_Film_Korea_Festival_and_Kim_Taer-ri_at_the_2016_Women_In_Film_Korea_Festival.jpg,73,260,윤여정,no real name,no religion,후크엔터테인먼트,no spouse,2남,1966,f,0
260,//upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Yoon_Eun-Hye_%282%29.jpg/250px-Yoon_Eun-Hye_%282%29.jpg,36,261,윤은혜,no real name,개신교,제이아미엔터테인먼트,no spouse,no child,1999,f,0
261,//upload.wikimedia.org/wikipedia/commons/thumb/7/73/Yoon_Ju-hee_from_acrofan.jpg/250px-Yoon_Ju-hee_from_acrofan.jpg,35,262,윤주희,no real name,no religion,큐로홀딩스,no spouse,no child,2004,f,0
262,//upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Yoon_Ji-Min.jpg/250px-Yoon_Ji-Min.jpg,43,263,윤지민,윤지영,no religion,문화창고,권해성 (2013년 ~ 현재),슬하 1녀,2006,f,0
263,//upload.wikimedia.org/wikipedia/commons/thumb/4/40/Yoon_Jin-seo_at_the_Sunday_Punch_premiere_106.jpg/250px-Yoon_Jin-seo_at_the_Sunday_Punch_premiere_106.jpg,37,264,윤진서,윤수경 (尹水京),no religion,no angency,no spouse,no child,2001,f,0
264,//upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Lee_Na-young_in_Jan_2019.png/250px-Lee_Na-young_in_Jan_2019.png,41,265,이나영,no real name,no religion,이든나인,원빈,슬하 1남,1998,f,0
265,//upload.wikimedia.org/wikipedia/commons/thumb/5/51/190214_%EC%9D%B4%EB%AF%B8%EC%88%99.jpg/250px-190214_%EC%9D%B4%EB%AF%B8%EC%88%99.jpg,61,266,이미숙,no real name,불교,싸이더스 HQ,"
이전 배우자: 홍성호
","슬하 1남 (홍필원), 1녀",1978,f,0
266,//upload.wikimedia.org/wikipedia/commons/thumb/7/74/Lee_Bo-Hee.jpg/250px-Lee_Bo-Hee.jpg,61,267,이보희,조영숙 (趙英淑),no religion,아이티이엠,no spouse,no child,1978,f,0
267,//upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Lee_Sung-kyung_at_32nd_Golden_Disc_Awards%2C_10_January_2018.jpg/250px-Lee_Sung-kyung_at_32nd_Golden_Disc_Awards%2C_10_January_2018.jpg,30,268,이성경,no real name,개신교(순복음교회),"YG 엔터테인먼트, YG케이플러스",no spouse,no child,2008,f,0
268,//upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Lee_Seung-yeon_in_Dec_2018.jpg/300px-Lee_Seung-yeon_in_Dec_2018.jpg,52,269,이승연,no real name,불교,매니지먼트 이상,김문철,김아람(딸),1992,f,0
269,//upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Lee_Yeon-Doo_from_acrofan.jpg/250px-Lee_Yeon-Doo_from_acrofan.jpg,36,270,이연두,이현경,개신교,원앤원스타즈,no spouse,no child,2006,f,0
270,//upload.wikimedia.org/wikipedia/commons/thumb/b/b8/191212_%EC%9D%B4%EC%97%B4%EC%9D%8C_%281%29.jpg/250px-191212_%EC%9D%B4%EC%97%B4%EC%9D%8C_%281%29.jpg,24,271,이열음,이현정,no religion,나무엑터스,no spouse,no child,2013,f,0
271,//upload.wikimedia.org/wikipedia/commons/thumb/8/85/Lee_Young-ae_in_2017.jpg/250px-Lee_Young-ae_in_2017.jpg,49,272,이영애,no real name,no religion,굳피플,정호영 (2009년 ~ 현재),"아들 정승권, 딸 정승빈",1990,f,0
272,//upload.wikimedia.org/wikipedia/commons/thumb/7/7f/170712_%EC%9D%B4%EC%98%81%EC%9C%A0.jpg/250px-170712_%EC%9D%B4%EC%98%81%EC%9C%A0.jpg,22,273,이영유,전영유,no religion,no angency,no spouse,no child,2003,f,0
273,//upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Lee_Yo-won_in_2018.jpg/220px-Lee_Yo-won_in_2018.jpg,40,274,이요원,no real name,천주교[1],매니지먼트 구,박진우,no child,1998,f,0
274,//upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Lee_Yoo-ri_at_Aug_2018.png/250px-Lee_Yoo-ri_at_Aug_2018.png,40,275,이유리,no real name,개신교 (장로교),더준 엔터테인먼트,조계현 (목회자),no child,2001,f,0
275,//upload.wikimedia.org/wikipedia/commons/thumb/f/fb/170322_%EC%9D%B4%EC%9C%A0%EC%98%81_%282%29.jpg/250px-170322_%EC%9D%B4%EC%9C%A0%EC%98%81_%282%29.jpg,30,276,이유영,no real name,no religion,에이스팩토리,no spouse,no child,2014,f,0
276,//upload.wikimedia.org/wikipedia/commons/6/6d/Lee_Yoon-Mi_from_acrofan.jpg,39,277,이윤미,no real name,개신교,no angency,주영훈,3녀(장녀 주아라),2002,f,0
277,//upload.wikimedia.org/wikipedia/commons/thumb/8/88/180212_%EC%9D%B4%EC%9C%A4%EC%A7%80.png/250px-180212_%EC%9D%B4%EC%9C%A4%EC%A7%80.png,36,278,이윤지,no real name,no religion,나무엑터스,정한울 (2014년 9월 ~ 현재),슬하 2녀,2003,f,0
278,//upload.wikimedia.org/wikipedia/commons/thumb/9/92/Lee_in_hye_in_fanmeeting.jpg/251px-Lee_in_hye_in_fanmeeting.jpg,39,279,이인혜,no real name,로마 가톨릭교회(세례명 : 데레사[1]),스타잇 엔터테인먼트,no spouse,no child,1991,f,0
279,//upload.wikimedia.org/wikipedia/commons/thumb/b/be/Lee_Il-hwa_in_2017.jpg/250px-Lee_Il-hwa_in_2017.jpg,49,280,이일화,no real name,개신교,빅보스엔터테인먼트,no spouse,딸 강민아,1991,f,0
280,//upload.wikimedia.org/wikipedia/commons/thumb/9/91/%EC%9D%B4%EC%A3%BC%EB%B9%88_%ED%8C%9D%ED%80%B4%EC%A6%88_03.png/250px-%EC%9D%B4%EC%A3%BC%EB%B9%88_%ED%8C%9D%ED%80%B4%EC%A6%88_03.png,31,281,이주빈,no real name,no religion,에스더블유엠피,no spouse,no child,2010,f,0
281,//upload.wikimedia.org/wikipedia/commons/thumb/9/93/%EC%9D%B4%EC%A7%80%EC%95%84.jpg/250px-%EC%9D%B4%EC%A7%80%EC%95%84.jpg,42,282,이지아,김상은,no religion,BH엔터테인먼트,no spouse,no child,2007,f,0
282,//upload.wikimedia.org/wikipedia/commons/thumb/9/94/191025_%EC%9D%B4%EC%B2%AD%EC%95%84.jpg/250px-191025_%EC%9D%B4%EC%B2%AD%EC%95%84.jpg,36,283,이청아,no real name,no religion,킹스랜드,no spouse,no child,2002,f,0
283,//upload.wikimedia.org/wikipedia/commons/thumb/7/75/181122_%EC%9D%B4%ED%83%9C%EB%9E%80.png/250px-181122_%EC%9D%B4%ED%83%9C%EB%9E%80.png,45,284,이태란,no real name,no religion,더퀸AMC,신승환,no child,1997,f,0
284,//upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Lee_Tae-im_at_the_press_conference_for_Please_Marry_Me_012.jpg/220px-Lee_Tae-im_at_the_press_conference_for_Please_Marry_Me_012.jpg,34,285,이태임,이경원,no religion,no angency,12살 연상의 M&A 사업가,no child,2007,f,0
285,//upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Lee_Hana_at_Voice_3_press_conference.png/250px-Lee_Hana_at_Voice_3_press_conference.png,38,286,이하나,no real name,no religion,프레인TPC,no spouse,no child,2006,f,0
286,//upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Lee_Ha-nui_in_Feb_2019.png/250px-Lee_Ha-nui_in_Feb_2019.png,37,287,이하늬,no real name,개신교(장로회),사람엔터테인먼트,no spouse,no child,2006,f,0
287,//upload.wikimedia.org/wikipedia/commons/thumb/4/49/Shopaholic_Louis_Im_semi.jpg/250px-Shopaholic_Louis_Im_semi.jpg,33,288,임세미,no real name,no religion,YNK엔터테인먼트,no spouse,no child,2004,f,0
288,//upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Lim_Soo-hyang_at_Oct_2018.png/250px-Lim_Soo-hyang_at_Oct_2018.png,30,289,임수향,no real name,무교,FN엔터테인먼트,no spouse,no child,2009,f,0
289,//upload.wikimedia.org/wikipedia/commons/d/dc/190302_KBS2_%27%ED%95%B4%ED%94%BC%ED%88%AC%EA%B2%8C%EB%8D%944%27_%EC%B6%9C%EA%B7%BC%EA%B8%B8_%EC%9E%84%EC%98%88%EC%A7%84_%281%29.jpg,60,290,임예진,임기희,no religion,no angency,최창욱,no child,1974,f,0
290,//upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Lim_Eun-kyung%2C_2015_%28cropped%29.jpg/250px-Lim_Eun-kyung%2C_2015_%28cropped%29.jpg,37,291,임은경,no real name,no religion,no angency,no spouse,no child,1999,f,0
291,//upload.wikimedia.org/wikipedia/commons/thumb/8/85/Lim_Jung-Eun.jpg/250px-Lim_Jung-Eun.jpg,39,292,임정은,no real name,no religion,PF컴퍼니,no spouse,"딸 아인, 아들 재아",2002,f,0
292,//upload.wikimedia.org/wikipedia/commons/6/67/Lim_Ju-eun_at_%22Uncontrollably_Fond%22_press_conference%2C_4_July_2016.jpg,32,293,임주은,no real name,no religion,지트리크리에이티브,no spouse,no child,2005,f,0
293,//upload.wikimedia.org/wikipedia/commons/thumb/1/16/190805_%EC%9E%84%EC%A7%80%EC%97%B0.jpg/250px-190805_%EC%9E%84%EC%A7%80%EC%97%B0.jpg,30,294,임지연,no real name,no religion,아티스트컴퍼니,no spouse,no child,2014,f,0
294,//upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Lim_Hwa-yeong_in_2019.jpg/250px-Lim_Hwa-yeong_in_2019.jpg,36,295,임화영,no real name,no religion,유본컴퍼니,no spouse,no child,2009,f,0
295,//upload.wikimedia.org/wikipedia/commons/9/97/Jang_Na-ra_in_July_2017.jpg,39,296,장나라,no real name,개신교,라원문화,no spouse,no child,2001,f,0
296,//upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Jang_Mi-Hee.jpg/250px-Jang_Mi-Hee.jpg,62,297,장미희,장미정,no religion,no angency,no spouse,no child,1976,f,0
297,//upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Jang_Shin-Young_from_acrofan.jpg/220px-Jang_Shin-Young_from_acrofan.jpg,36,298,장신영,장신자,no religion,케이스타엔터테인먼트,강경준,"2남 (아들 강정안, 강정우)",2001,f,0
298,//upload.wikimedia.org/wikipedia/commons/thumb/1/13/190326_%EC%9E%A5%ED%9D%AC%EB%A0%B9.jpg/250px-190326_%EC%9E%A5%ED%9D%AC%EB%A0%B9.jpg,26,299,장희령,no real name,no religion,화이브라더스코리아,no spouse,no child,2014,f,0
